round,client_id,loss
1,4,1.863748624920845
1,3,2.271463468670845
1,2,1.7990195378661156
1,1,1.8062475472688675
1,7,1.9028684124350548
1,6,1.869088426232338
1,8,1.8513030782341957
1,5,1.8768106997013092
1,10,1.7650157287716866
1,11,1.866503268480301
1,9,1.8751964196562767
1,12,1.8673871457576752
1,13,1.8324651420116425
1,16,1.8698278665542603
1,15,1.8430312350392342
1,14,1.8299032673239708
1,17,2.277993768453598
1,19,1.8120295032858849
1,18,1.8528243154287338
1,20,1.8641714304685593
2,2,1.397274672985077
2,1,1.3380798622965813
2,4,1.4042776823043823
2,3,2.665875732898712
2,5,1.31745695322752
2,8,1.459736280143261
2,7,1.468577228486538
2,6,1.4928450509905815
2,11,1.428152397274971
2,10,1.3528122678399086
2,12,1.3560276553034782
2,9,1.4188258722424507
2,13,1.3531270995736122
2,15,1.4042895063757896
2,16,1.4177799671888351
2,14,1.4002638012170792
2,19,1.3949330523610115
2,18,1.418086238205433
2,17,2.8174993693828583
2,20,1.3173963502049446
3,4,1.391916397958994
3,2,1.4087268598377705
3,3,4.1987344622612
3,1,1.392485499382019
3,5,1.4548231065273285
3,7,1.4886021688580513
3,6,1.2385017983615398
3,8,1.362343993037939
3,9,1.5091227367520332
3,11,1.6971736401319504
3,10,1.531181190162897
3,12,1.7162916958332062
3,13,1.4618021622300148
3,15,1.4928053840994835
3,14,1.39811609685421
3,16,1.598675824701786
3,18,1.8117998093366623
3,17,4.0887487679719925
3,19,1.4933709353208542
3,20,1.4017609432339668
4,3,5.247495606541634
4,4,1.223800417035818
4,1,1.31235770881176
4,2,1.642749086022377
4,6,1.5821873843669891
4,7,1.5454549603164196
4,5,1.7816124558448792
4,8,1.6456213966012
4,11,1.528518222272396
4,9,1.4264531955122948
4,12,1.6640035584568977
4,10,1.682346049696207
4,13,1.3516455218195915
4,14,1.3071367256343365
4,15,1.3459860645234585
4,16,1.7406624853610992
4,19,1.6931034997105598
4,17,5.590683400630951
4,18,1.3456745855510235
4,20,1.5055107101798058
5,3,7.75807124376297
5,1,1.304439414292574
5,2,1.3496982641518116
5,4,1.4143928475677967
5,8,1.5766245014965534
5,5,1.9778481796383858
5,7,1.4583301842212677
5,6,1.4372350350022316
5,9,1.1286829933524132
5,10,1.4188183322548866
5,11,1.2687107771635056
5,12,2.1547113582491875
5,13,1.7894087620079517
5,14,1.1228341646492481
5,15,1.572370257228613
5,16,1.9036494940519333
5,17,7.9758018255233765
5,18,2.0033230036497116
5,19,1.7749580070376396
5,20,1.44040322676301
